TITLE     = "015.02"
VARIABLES = "X"
"Y"
"Z"
"CP"
"CF"
"CFX"
"CFY"
"CFZ"
"XoC"
DATASETAUXDATA BasicAlgorithm="RANS"
DATASETAUXDATA Discretization="Finite-volume nodal scheme mixed element"
DATASETAUXDATA DistanceCalc="-999"
DATASETAUXDATA Email="tin.c.wong.civ@army.mil"
DATASETAUXDATA GridId="Cadence"
DATASETAUXDATA Institution="US Army/SRD"
DATASETAUXDATA Name="TC Wong"
DATASETAUXDATA Notes="-999"
DATASETAUXDATA Order="Second order of accuracy for all equations"
DATASETAUXDATA ParticipantID="015"
DATASETAUXDATA SolverName="FUN3D Version 14.1"
 1.513281743973E-02 1.371461618692E-02 1.239519845694E-02 1.117075141519E-02
 1.003753393888E-02 8.991544134915E-03 8.028992451727E-03 7.145697250962E-03
 6.337486673146E-03 5.600149743259E-03 4.929249174893E-03 4.320445470512E-03
 3.769384929910E-03 3.271835623309E-03 2.823814051226E-03 2.421590033919E-03
 2.061614999548E-03 1.740520587191E-03 1.455209683627E-03 1.202871208079E-03
 9.809493785724E-04 7.871060515754E-04 6.191811407916E-04 4.751372325700E-04
 3.531913389452E-04 2.518622204661E-04 1.696917461231E-04 1.052557199728E-04
 5.730703924200E-05 2.463699274813E-05 5.949502792646E-06 -3.470743143973E-18
 6.351216143230E-06 2.671933361853E-05 6.381378625520E-05 1.209006877616E-04
 2.014460624196E-04 3.091761900578E-04 4.480533825699E-04 6.220820941962E-04
 8.350288844667E-04 1.090176170692E-03 1.390489749610E-03 1.738528837450E-03
 2.136298920959E-03 2.585456706583E-03 3.087469143793E-03 3.643292468041E-03
 4.254139959812E-03 4.921115003526E-03 5.645270459354E-03 6.427801214159E-03
 7.270135916770E-03 8.173860609531E-03 9.140812791884E-03 1.017290912569E-02
 1.127226278186E-02 1.244138553739E-02 1.368274353445E-02 1.499912235886E-02
 1.639359071851E-02 1.786929182708E-02 1.942979730666E-02 2.107876725495E-02
 2.282021008432E-02 2.465840242803E-02 2.659778855741E-02 2.864337712526E-02
 3.080024011433E-02 3.307410702109E-02 3.547074273229E-02 3.799653425813E-02
 4.065811634064E-02 4.346250370145E-02 4.641713574529E-02 4.952977970243E-02
 5.280860140920E-02 5.626203864813E-02 5.989895388484E-02 6.372850388288E-02
 6.760462373495E-02 7.148991525173E-02 7.538348436356E-02 7.928450405598E-02
 8.319224417210E-02 8.710606396198E-02 9.102547913790E-02 9.494992345572E-02
 9.887903183699E-02 1.028124168515E-01 1.067498177290E-01 1.106909438968E-01
 1.146355569363E-01 1.185834556818E-01 1.225344613194E-01 1.264884322882E-01
 1.304452121258E-01 1.344046592712E-01 1.383666694164E-01 1.423310935497E-01
 1.462978720665E-01 1.502668410540E-01 1.542379111052E-01 1.582110077143E-01
 1.621859818697E-01 1.661627590656E-01 1.701412349939E-01 1.741213351488E-01
 1.781029701233E-01 1.820860356092E-01 1.860704571009E-01 1.900561451912E-01
 1.940430253744E-01 1.980310380459E-01 2.020200937986E-01 2.060101479292E-01
 2.100011259317E-01 2.139929682016E-01 2.179856151342E-01 2.219790071249E-01
 2.259730994701E-01 2.299678176641E-01 2.339631468058E-01 2.379590123892E-01
 2.419553846121E-01 2.459522038698E-01 2.499494254589E-01 2.539470195770E-01
 2.579449415207E-01 2.619431316853E-01 2.659415304661E-01 2.699401676655E-01
 2.739389240742E-01 2.779377996922E-01 2.819367647171E-01 2.859357893467E-01
 2.899347841740E-01 2.939336895943E-01 2.979325652122E-01 3.019312918186E-01
 3.059298694134E-01 3.099282681942E-01 3.139263987541E-01 3.179242610931E-01
 3.219218850136E-01 3.259191215038E-01 3.299159705639E-01 3.339124619961E-01
 3.379085063934E-01 3.419040441513E-01 3.458991348743E-01 3.498936891556E-01
 3.538876771927E-01 3.578810989857E-01 3.618739247322E-01 3.658660948277E-01
 3.698576092720E-01 3.738484680653E-01 3.778386414051E-01 3.818280696869E-01
 3.858167529106E-01 3.898047208786E-01 3.937918841839E-01 3.977783322334E-01
 4.017639458179E-01 4.057487845421E-01 4.097328186035E-01 4.137160181999E-01
 4.176984131336E-01 4.216799438000E-01 4.256606996059E-01 4.296405911446E-01
 4.336196482182E-01 4.375979006290E-01 4.415752589703E-01 4.455518424511E-01
 4.495275318623E-01 4.535024166107E-01 4.574764668941E-01 4.614497125149E-01
 4.654220938683E-01 4.693936407566E-01 4.733643829823E-01 4.773343205452E-01
 4.813034534454E-01 4.852717518806E-01 4.892392754555E-01 4.932059645653E-01
 4.971718788147E-01 5.011370182037E-01 5.051013827324E-01 5.090649724007E-01
 5.130278468132E-01 5.169899463654E-01 5.209512710571E-01 5.249119400978E-01
 5.288718342781E-01 5.328310132027E-01 5.367895960808E-01 5.407474637032E-01
 5.447046756744E-01 5.486612319946E-01 5.526171326637E-01 5.565724968910E-01
 5.605272650719E-01 5.644813776016E-01 5.684350132942E-01 5.723881125450E-01
 5.763406753540E-01 5.802927613258E-01 5.842443704605E-01 5.881955623627E-01
 5.921462774277E-01 5.960966944695E-01 6.000466346741E-01 6.039962768555E-01
 6.079455614090E-01 6.118946075439E-01 6.158434748650E-01 6.197919845581E-01
 6.237403750420E-01 6.276884675026E-01 6.316365003586E-01 6.355844140053E-01
 6.395322680473E-01 6.434800624847E-01 6.474278569221E-01 6.513756513596E-01
 6.553235650063E-01 6.592715978622E-01 6.632196903229E-01 6.671680808067E-01
 6.711165904999E-01 6.750653982162E-01 6.790145635605E-01 6.829640865326E-01
 6.869140863419E-01 6.908645033836E-01 6.948153972626E-01 6.987668871880E-01
 7.027190327644E-01 7.066718935966E-01 7.106254100800E-01 7.145797610283E-01
 7.185350060463E-01 7.224910855293E-01 7.264481782913E-01 7.304062843323E-01
 7.343655228615E-01 7.383258342743E-01 7.422873973846E-01 7.462502717972E-01
 7.502143383026E-01 7.541797757149E-01 7.581466436386E-01 7.621149420738E-01
 7.660847306252E-01 7.700560688972E-01 7.740288972855E-01 7.780032753944E-01
 7.819792628288E-01 7.859567403793E-01 7.899358272552E-01 7.939164638519E-01
 7.978986501694E-01 8.018823862076E-01 8.058676123619E-01 8.098543286324E-01
 8.138424158096E-01 8.178318142891E-01 8.218225836754E-01 8.258145451546E-01
 8.298076391220E-01 8.338018059731E-01 8.377969264984E-01 8.417929410934E-01
 8.457898497581E-01 8.497873544693E-01 8.537855148315E-01 8.577841520309E-01
 8.617832064629E-01 8.657825589180E-01 8.697821497917E-01 8.737818598747E-01
 8.777816295624E-01 8.817812800407E-01 8.857808113098E-01 8.897802233696E-01
 8.937792181969E-01 8.977779150009E-01 9.017761945724E-01 9.057739973068E-01
 9.097713232040E-01 9.137679934502E-01 9.177641272545E-01 9.217595458031E-01
 9.257048368454E-01 9.294615387917E-01 9.330386519432E-01 9.364448785782E-01
 9.396883249283E-01 9.427767992020E-01 9.457176923752E-01 9.485181570053E-01
 9.511848092079E-01 9.537240862846E-01 9.561420679092E-01 9.584445357323E-01
 9.606370925903E-01 9.627249836922E-01 9.647130966187E-01 9.666063785553E-01
 9.684092402458E-01 9.701260924339E-01 9.717609286308E-01 9.733177423477E-01
 9.748002886772E-01 9.762120842934E-01 9.775565266609E-01 9.788367748260E-01
 9.800559878349E-01 9.812169671059E-01 9.823226332664E-01 9.833754897118E-01
 9.843781590462E-01 9.853329658508E-01 9.862422943115E-01 9.871081709862E-01
 9.879328012466E-01 9.887180924416E-01 9.894660115242E-01 9.901781678200E-01
 9.908564090729E-01 9.915022850037E-01 9.921174049377E-01 9.927031993866E-01
 9.932609796524E-01 9.937922358513E-01 9.942981600761E-01 9.947799444199E-01
 9.952387809753E-01 9.956758022308E-01 9.960919022560E-01 9.964881539345E-01
 9.968655705452E-01 9.972250461578E-01 9.975672960281E-01 9.978932738304E-01
 9.982036948204E-01 9.984993934631E-01 9.987809658051E-01 9.990491271019E-01
 9.993045330048E-01 9.995477199554E-01 9.997794032097E-01 1.000000000000E+00
 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00
 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00
 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00
 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00
 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00
 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00
ZONE T="015.02 - ALPHA 1.50 - GRID 4 - WING SECTION  1"
 STRANDID=0, SOLUTIONTIME=0
 I=800, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 AUXDATA Deltat="-999"
 AUXDATA GridFileName="Cadence_V4"
 AUXDATA Tstatic="28.13 deg F"
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 2.300000000000E+02 2.299498748779E+02 2.298972473145E+02 2.298419799805E+02
 2.297839508057E+02 2.297230224609E+02 2.296590576172E+02 2.295918884277E+02
 2.295213623047E+02 2.294473114014E+02 2.293695526123E+02 2.292879028320E+02
 2.292021789551E+02 2.291121520996E+02 2.290176391602E+02 2.289183959961E+02
 2.288141784668E+02 2.287047576904E+02 2.285898742676E+02 2.284692230225E+02
 2.283425598145E+02 2.282095489502E+02 2.280698852539E+02 2.279232330322E+02
 2.277692413330E+02 2.276075592041E+02 2.274377746582E+02 2.272594909668E+02
 2.270722961426E+02 2.268757324219E+02 2.266693267822E+02 2.264526062012E+02
 2.262250213623E+02 2.259860534668E+02 2.257351226807E+02 2.254716339111E+02
 2.251949462891E+02 2.249044189453E+02 2.245993347168E+02 2.242789916992E+02
 2.239425964355E+02 2.235893707275E+02 2.232184448242E+02 2.228289489746E+02
 2.224199371338E+02 2.219904479980E+02 2.215394592285E+02 2.210658721924E+02
 2.205685729980E+02 2.200463714600E+02 2.194980163574E+02 2.189222106934E+02
 2.183175659180E+02 2.176826477051E+02 2.170159454346E+02 2.163158569336E+02
 2.155807189941E+02 2.148088073730E+02 2.139982452393E+02 2.131471252441E+02
 2.122534179688E+02 2.113484649658E+02 2.104440155029E+02 2.095400543213E+02
 2.086365814209E+02 2.077335662842E+02 2.068309783936E+02 2.059288482666E+02
 2.050271148682E+02 2.041257934570E+02 2.032248382568E+02 2.023242645264E+02
 2.014240112305E+02 2.005241088867E+02 1.996244964600E+02 1.987251892090E+02
 1.978261413574E+02 1.969273529053E+02 1.960287933350E+02 1.951304321289E+02
 1.942322845459E+02 1.933342895508E+02 1.924364471436E+02 1.915387268066E+02
 1.906411132812E+02 1.897435913086E+02 1.888461151123E+02 1.879486694336E+02
 1.870512390137E+02 1.861537933350E+02 1.852563018799E+02 1.843587341309E+02
 1.834610595703E+02 1.825632629395E+02 1.816653137207E+02 1.807671661377E+02
 1.798688201904E+02 1.789702148438E+02 1.780713500977E+02 1.771721649170E+02
 1.762726745605E+02 1.753728179932E+02 1.744725952148E+02 1.735719604492E+02
 1.726709289551E+02 1.717694396973E+02 1.708674926758E+02 1.699650726318E+02
 1.690621643066E+02 1.681587677002E+02 1.672548370361E+02 1.663503875732E+02
 1.654454193115E+02 1.645399017334E+02 1.636338195801E+02 1.627271881104E+02
 1.618199920654E+02 1.609122314453E+02 1.600038757324E+02 1.590949401855E+02
 1.581853942871E+02 1.572752685547E+02 1.563645172119E+02 1.554531555176E+02
 1.545411682129E+02 1.536285400391E+02 1.527152709961E+02 1.518013458252E+02
 1.508867492676E+02 1.499714965820E+02 1.490555419922E+02 1.481389007568E+02
 1.472518920898E+02 1.464069976807E+02 1.456022033691E+02 1.448356475830E+02
 1.441055145264E+02 1.434100494385E+02 1.427476501465E+02 1.421167297363E+02
 1.415157928467E+02 1.409434356689E+02 1.403982849121E+02 1.398790435791E+02
 1.393845214844E+02 1.389134979248E+02 1.384648895264E+02 1.380376129150E+02
 1.376306610107E+02 1.372430725098E+02 1.368739318848E+02 1.365223388672E+02
 1.361874847412E+02 1.358685607910E+02 1.355648193359E+02 1.352755279541E+02
 1.350000000000E+02 1.347282104492E+02 1.344564208984E+02 1.341846313477E+02
 1.339128265381E+02 1.336410064697E+02 1.333691864014E+02 1.330973510742E+02
 1.328255157471E+02 1.325536651611E+02 1.322818145752E+02 1.320099639893E+02
 1.317380981445E+02 1.314662170410E+02 1.311943511963E+02 1.309224548340E+02
 1.306505737305E+02 1.303786621094E+02 1.301067657471E+02 1.298348541260E+02
 1.295629272461E+02 1.292910003662E+02 1.290190734863E+02 1.287471466064E+02
 1.284752044678E+02 1.282032470703E+02 1.279312973022E+02 1.276593322754E+02
 1.273873672485E+02 1.271153945923E+02 1.268434219360E+02 1.265714340210E+02
 1.262994461060E+02 1.260274505615E+02 1.257554550171E+02 1.254834518433E+02
 1.252114410400E+02 1.249394226074E+02 1.246674041748E+02 1.243953781128E+02
 1.241233520508E+02 1.238513183594E+02 1.235792770386E+02 1.233072357178E+02
 1.230351867676E+02 1.227631378174E+02 1.224910812378E+02 1.222190170288E+02
 1.219469528198E+02 1.216748809814E+02 1.214028091431E+02 1.211307296753E+02
 1.208586425781E+02 1.205865554810E+02 1.203144683838E+02 1.200423736572E+02
 1.197702713013E+02 1.194981689453E+02 1.192260665894E+02 1.189539566040E+02
 1.186818466187E+02 1.184097290039E+02 1.181376037598E+02 1.178654861450E+02
 1.175933532715E+02 1.173212280273E+02 1.170490951538E+02 1.167769546509E+02
 1.165048141479E+02 1.162326736450E+02 1.159605255127E+02 1.156883773804E+02
 1.154162292480E+02 1.151440734863E+02 1.148719100952E+02 1.145997543335E+02
 1.143275909424E+02 1.140554275513E+02 1.137832565308E+02 1.135110855103E+02
 1.132389144897E+02 1.129667358398E+02 1.126945571899E+02 1.124223785400E+02
 1.121501922607E+02 1.118780059814E+02 1.116058197021E+02 1.113336334229E+02
 1.110614395142E+02 1.107892456055E+02 1.105170516968E+02 1.102448501587E+02
 1.099726562500E+02 1.097004547119E+02 1.094282455444E+02 1.091560440063E+02
 1.088838348389E+02 1.086116256714E+02 1.083394165039E+02 1.080672073364E+02
 1.077949905396E+02 1.075227737427E+02 1.072505569458E+02 1.069783401489E+02
 1.067061233521E+02 1.064339065552E+02 1.061616821289E+02 1.058894577026E+02
 1.056172332764E+02 1.053450088501E+02 1.050727844238E+02 1.048005523682E+02
 1.045283279419E+02 1.042560958862E+02 1.039838638306E+02 1.037116317749E+02
 1.034393997192E+02 1.031671676636E+02 1.028949356079E+02 1.026227035522E+02
 1.023504638672E+02 1.020782318115E+02 1.018059921265E+02 1.015337600708E+02
 1.012615203857E+02 1.009892807007E+02 1.007170410156E+02 1.004448013306E+02
 1.001725616455E+02 9.990032196045E+01 9.962808227539E+01 9.935584259033E+01
 9.908360290527E+01 9.881136322021E+01 9.853912353516E+01 9.826688385010E+01
 9.799464416504E+01 9.772240447998E+01 9.745015716553E+01 9.717791748047E+01
 9.690567779541E+01 9.663343811035E+01 9.636119842529E+01 9.608895874023E+01
 9.581671905518E+01 9.554447937012E+01 9.527223968506E+01 9.500000000000E+01
 9.472400665283E+01 9.443421173096E+01 9.412992858887E+01 9.381043243408E+01
 9.347496795654E+01 9.312272644043E+01 9.275286865234E+01 9.236452484131E+01
 9.195677185059E+01 9.152862548828E+01 9.107907104492E+01 9.060704803467E+01
 9.011142730713E+01 8.959102630615E+01 8.904460906982E+01 8.847087860107E+01
 8.786846160889E+01 8.723593902588E+01 8.657179260254E+01 8.587445831299E+01
 8.514225769043E+01 8.437346649170E+01 8.356625366211E+01 8.271869659424E+01
 8.182878875732E+01 8.090901947021E+01 7.998957824707E+01 7.907045745850E+01
 7.815164947510E+01 7.723315429688E+01 7.631494903564E+01 7.539704132080E+01
 7.447941589355E+01 7.356207275391E+01 7.264500427246E+01 7.172820281982E+01
 7.081166076660E+01 6.989537811279E+01 6.897933959961E+01 6.806354522705E+01
 6.714799499512E+01 6.623267364502E+01 6.531757354736E+01 6.440269470215E+01
 6.348803329468E+01 6.257358169556E+01 6.165933227539E+01 6.074528503418E+01
 5.983143234253E+01 5.891776657104E+01 5.800428771973E+01 5.709098815918E+01
 5.617786026001E+01 5.526490783691E+01 5.435212326050E+01 5.343949890137E+01
 5.252703475952E+01 5.161472702026E+01 5.070257186890E+01 4.979056549072E+01
 4.887870788574E+01 4.796699523926E+01 4.705542373657E+01 4.614399337769E+01
 4.523270416260E+01 4.432155227661E+01 4.341054153442E+01 4.249966812134E+01
 4.158893203735E+01 4.067833709717E+01 3.976788330078E+01 3.885757827759E+01
 3.794742584229E+01 3.703742599487E+01 3.612758255005E+01 3.521791076660E+01
 3.430841064453E+01 3.339909362793E+01 3.248997116089E+01 3.158105278015E+01
 3.067235755920E+01 2.976389884949E+01 2.885569381714E+01 2.794776916504E+01
 2.704015350342E+01 2.613287544250E+01 2.522597503662E+01 2.431950187683E+01
 2.341349411011E+01 2.250801467896E+01 2.160313034058E+01 2.069891357422E+01
 1.979545211792E+01 1.889283370972E+01 1.799118232727E+01 1.709063339233E+01
 1.619133758545E+01 1.529351234436E+01 1.439738464355E+01 1.350324821472E+01
 1.262013626099E+01 1.178188896179E+01 1.098654365540E+01 1.023223304749E+01
 9.517196655273E+00 8.839762687683E+00 8.198380470276E+00 7.591573715210E+00
 7.017939567566E+00 6.476175785065E+00 5.965048313141E+00 5.483391284943E+00
 5.030107975006E+00 4.604156017303E+00 4.204536914825E+00 3.830308198929E+00
 3.480547904968E+00 3.154361724854E+00 2.850895643234E+00 2.569272756577E+00
 2.308632850647E+00 2.068055152893E+00 1.846668243408E+00 1.643510341644E+00
 1.457621932030E+00 1.288034439087E+00 1.133727312088E+00 9.937024712563E-01
 8.669585585594E-01 7.525221705437E-01 6.494772434235E-01 5.569657087326E-01
 4.741714596748E-01 4.003197252750E-01 3.346982300282E-01 2.766603827477E-01
 2.256183624268E-01 1.810343861580E-01 1.424116641283E-01 1.092815622687E-01
 8.123400807381E-02 5.792831256986E-02 3.902910277247E-02 2.420881576836E-02
 1.318061910570E-02 5.666508339345E-03 1.368385623209E-03 -7.982709545468E-16
 1.460779691115E-03 6.145446561277E-03 1.467717159539E-02 2.780715748668E-02
 4.633259400725E-02 7.111052423716E-02 1.030522808433E-01 1.430788785219E-01
 1.920566409826E-01 2.507405281067E-01 3.198126554489E-01 3.998616337776E-01
 4.913487434387E-01 5.946550369263E-01 7.101178765297E-01 8.379572629929E-01
 9.784521460533E-01 1.131856441498E+00 1.298412203789E+00 1.478394269943E+00
 1.672131299973E+00 1.879987955093E+00 2.102386951447E+00 2.339769124985E+00
 2.592620372772E+00 2.861518621445E+00 3.147031068802E+00 3.449798107147E+00
 3.770525693893E+00 4.109937191010E+00 4.468853473663E+00 4.848116397858E+00
 5.248648166656E+00 5.671432495117E+00 6.117491245270E+00 6.587976932526E+00
 7.084055423737E+00 7.607044219971E+00 8.158270835876E+00 8.739202499390E+00
 9.351366996765E+00 9.996376037598E+00 1.067594146729E+01 1.139184951782E+01
 1.214597797394E+01 1.294026851654E+01 1.377675914764E+01 1.465755558014E+01
 1.554906272888E+01 1.644268035889E+01 1.733820152283E+01 1.823543548584E+01
 1.913421630859E+01 2.003439521790E+01 2.093585968018E+01 2.183848190308E+01
 2.274217796326E+01 2.364685630798E+01 2.455245780945E+01 2.545891761780E+01
 2.636617851257E+01 2.727419471741E+01 2.818292617798E+01 2.909233856201E+01
 3.000239944458E+01 3.091307258606E+01 3.182433319092E+01 3.273615264893E+01
 3.364850997925E+01 3.456137466431E+01 3.547472000122E+01 3.638853073120E+01
 3.730277633667E+01 3.821743392944E+01 3.913248443604E+01 4.004790878296E+01
 4.096368408203E+01 4.187978744507E+01 4.279620361328E+01 4.371291351318E+01
 4.462989425659E+01 4.554713821411E+01 4.646462249756E+01 4.738233566284E+01
 4.830025863647E+01 4.921838378906E+01 5.013669204712E+01 5.105517196655E+01
 5.197381210327E+01 5.289259719849E+01 5.381152343750E+01 5.473057174683E+01
 5.564973831177E+01 5.656900787354E+01 5.748836898804E+01 5.840781402588E+01
 5.932733535767E+01 6.024691772461E+01 6.116655349731E+01 6.208623886108E+01
 6.300595474243E+01 6.392569732666E+01 6.484545898438E+01 6.576522827148E+01
 6.668499755859E+01 6.760475158691E+01 6.852449035645E+01 6.944419860840E+01
 7.036386871338E+01 7.128350067139E+01 7.220307159424E+01 7.312258148193E+01
 7.404203033447E+01 7.496139526367E+01 7.588067626953E+01 7.679986572266E+01
 7.771895599365E+01 7.863793182373E+01 7.955680084229E+01 8.047554779053E+01
 8.139416503906E+01 8.231265258789E+01 8.323100280762E+01 8.414920043945E+01
 8.506725311279E+01 8.598514556885E+01 8.690288543701E+01 8.782045745850E+01
 8.873785400391E+01 8.965508270264E+01 9.057213592529E+01 9.148901367188E+01
 9.240570831299E+01 9.332221984863E+01 9.423854827881E+01 9.515468597412E+01
 9.607063293457E+01 9.698638916016E+01 9.790196228027E+01 9.881733703613E+01
 9.973252105713E+01 1.006475143433E+02 1.015623092651E+02 1.024769210815E+02
 1.033913345337E+02 1.043055572510E+02 1.052195892334E+02 1.061334304810E+02
 1.070470809937E+02 1.079605407715E+02 1.088738098145E+02 1.097868957520E+02
 1.106997909546E+02 1.116125030518E+02 1.125250320435E+02 1.134373703003E+02
 1.143495330811E+02 1.152615203857E+02 1.161733169556E+02 1.170849456787E+02
 1.179963989258E+02 1.189076843262E+02 1.198187942505E+02 1.207297439575E+02
 1.216405258179E+02 1.225511398315E+02 1.234616012573E+02 1.243719100952E+02
 1.252820739746E+02 1.261920776367E+02 1.271019439697E+02 1.280116729736E+02
 1.289212646484E+02 1.298307189941E+02 1.307400512695E+02 1.316492614746E+02
 1.325583496094E+02 1.334673309326E+02 1.343762054443E+02 1.352849731445E+02
 1.361936492920E+02 1.371022338867E+02 1.380107269287E+02 1.389191436768E+02
 1.398274841309E+02 1.407357635498E+02 1.416439971924E+02 1.425521545410E+02
 1.434602813721E+02 1.443683471680E+02 1.452763977051E+02 1.461844177246E+02
 1.470924224854E+02 1.480004119873E+02 1.489084014893E+02 1.498164062500E+02
 1.507244262695E+02 1.516324615479E+02 1.525405273438E+02 1.534486541748E+02
 1.543568115234E+02 1.552650451660E+02 1.561733551025E+02 1.570817413330E+02
 1.579902343750E+02 1.588988342285E+02 1.598075408936E+02 1.607163848877E+02
 1.616253814697E+02 1.625345306396E+02 1.634438476562E+02 1.643533477783E+02
 1.652630462646E+02 1.661729431152E+02 1.670830841064E+02 1.679934387207E+02
 1.689040679932E+02 1.698149414062E+02 1.707261047363E+02 1.716375579834E+02
 1.725493011475E+02 1.734613494873E+02 1.743737335205E+02 1.752864379883E+02
 1.761994934082E+02 1.771128997803E+02 1.780266418457E+02 1.789407501221E+02
 1.798552246094E+02 1.807700500488E+02 1.816852416992E+02 1.826007843018E+02
 1.835166931152E+02 1.844329528809E+02 1.853495483398E+02 1.862664947510E+02
 1.871837615967E+02 1.881013183594E+02 1.890191955566E+02 1.899373474121E+02
 1.908557586670E+02 1.917744140625E+02 1.926932983398E+02 1.936123809814E+02
 1.945316619873E+02 1.954510955811E+02 1.963706665039E+02 1.972903594971E+02
 1.982101440430E+02 1.991299896240E+02 2.000498962402E+02 2.009698333740E+02
 2.018897705078E+02 2.028096923828E+02 2.037295837402E+02 2.046494445801E+02
 2.055692138672E+02 2.064889221191E+02 2.074085235596E+02 2.083280181885E+02
 2.092474060059E+02 2.101666412354E+02 2.110857543945E+02 2.120046997070E+02
 2.129121093750E+02 2.137761535645E+02 2.145988922119E+02 2.153823242188E+02
 2.161283111572E+02 2.168386688232E+02 2.175150756836E+02 2.181591796875E+02
 2.187725067139E+02 2.193565368652E+02 2.199126739502E+02 2.204422454834E+02
 2.209465332031E+02 2.214267425537E+02 2.218840179443E+02 2.223194732666E+02
 2.227341308594E+02 2.231289978027E+02 2.235050201416E+02 2.238630828857E+02
 2.242040710449E+02 2.245287780762E+02 2.248379974365E+02 2.251324615479E+02
 2.254128723145E+02 2.256799011230E+02 2.259342041016E+02 2.261763610840E+02
 2.264069824219E+02 2.266265869141E+02 2.268357238770E+02 2.270348815918E+02
 2.272245483398E+02 2.274051666260E+02 2.275771789551E+02 2.277409820557E+02
 2.278969726562E+02 2.280455322266E+02 2.281869964600E+02 2.283217315674E+02
 2.284500274658E+02 2.285722198486E+02 2.286885833740E+02 2.287993927002E+02
 2.289049224854E+02 2.290054321289E+02 2.291011352539E+02 2.291922760010E+02
 2.292790832520E+02 2.293617553711E+02 2.294404754639E+02 2.295154571533E+02
 2.295868530273E+02 2.296548614502E+02 2.297196197510E+02 2.297812957764E+02
 2.298400421143E+02 2.298959808350E+02 2.299492645264E+02 2.300000000000E+02
 2.300000000000E+02 2.300000000000E+02 2.300000000000E+02 2.300000000000E+02
 2.300000000000E+02 2.300000000000E+02 2.300000000000E+02 2.300000000000E+02
 2.300000000000E+02 2.300000000000E+02 2.300000000000E+02 2.300000000000E+02
 2.300000000000E+02 2.300000000000E+02 2.300000000000E+02 2.300000000000E+02
 2.300000000000E+02 2.300000000000E+02 2.300000000000E+02 2.300000000000E+02
 2.300000000000E+02 2.300000000000E+02 2.300000000000E+02 2.300000000000E+02
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01 -1.150000000000E+01
